timestamp,line_id,voltage_kv,state,root_cause,duration_hours,load_mw_at_trip,hour_of_day,month,wind_speed,rainfall_mm,temperature,load_pct,line_age_years
2023-05-14 05:00:00,TL-040,400,Bihar,Equipment Failure,10.1,167.5,5,5,6.0,0.88,35.3,77.9,21
2023-10-05 04:00:00,TL-045,220,Bihar,Overloading,0.7,233.7,4,10,0.3,0.34,16.3,95.7,16
2024-11-03 06:00:00,TL-040,220,West Bengal,Lightning,0.8,164.5,6,11,3.1,3.21,16.5,72.5,8
2024-09-10 22:00:00,TL-007,400,Sikkim,Unknown,1.2,198.5,22,9,10.0,5.24,9.4,75.2,29
2024-06-08 12:00:00,TL-002,400,West Bengal,Overloading,0.6,292.9,12,6,13.1,3.34,28.6,83.1,29
2023-10-29 09:00:00,TL-011,400,Odisha,Equipment Failure,5.6,205.1,9,10,7.0,0.46,17.4,67.5,1
2023-01-28 22:00:00,TL-013,400,Odisha,Overloading,1.4,185.9,22,1,3.6,2.4,28.9,59.6,26
2023-06-14 16:00:00,TL-015,400,Jharkhand,Equipment Failure,6.3,259.1,16,6,8.6,4.72,28.7,68.4,13
2023-07-08 23:00:00,TL-021,400,Bihar,Lightning,6.1,205.2,23,7,8.6,4.43,29.7,50.8,5
2024-02-12 14:00:00,TL-020,400,Bihar,Overloading,0.2,149.4,14,2,1.0,0.85,34.7,78.5,10
2024-05-09 20:00:00,TL-021,765,Jharkhand,Tree Contact,3.1,217.1,20,5,1.7,1.18,28.8,81.9,18
2024-08-03 17:00:00,TL-048,220,Sikkim,Bird/Animal,3.5,217.6,17,8,14.3,1.76,15.6,76.8,18
2023-01-05 02:00:00,TL-011,400,Jharkhand,Unknown,2.4,200.4,2,1,1.6,0.8,21.1,80.6,25
2024-03-18 08:00:00,TL-039,765,Jharkhand,Tree Contact,9.0,104.9,8,3,9.3,2.44,36.9,73.4,7
2023-07-06 21:00:00,TL-031,400,Bihar,Equipment Failure,8.8,238.4,21,7,12.6,12.11,27.3,49.0,27
2024-02-08 20:00:00,TL-022,220,West Bengal,Equipment Failure,22.1,194.1,20,2,0.5,3.07,33.4,81.6,7
2024-10-28 11:00:00,TL-002,220,Bihar,Bird/Animal,0.8,98.0,11,10,4.2,5.59,15.5,66.0,7
2024-10-20 16:00:00,TL-020,400,Sikkim,Lightning,0.3,187.8,16,10,5.5,0.16,14.5,64.4,8
2024-11-20 08:00:00,TL-039,400,West Bengal,Overloading,0.1,129.1,8,11,2.2,5.19,20.8,53.8,8
2024-08-03 08:00:00,TL-033,765,Odisha,Lightning,1.1,232.9,8,8,5.1,24.11,16.6,90.3,18
2023-08-11 00:00:00,TL-033,220,Odisha,Lightning,1.7,209.5,0,8,8.6,0.88,22.3,71.5,5
2024-05-06 06:00:00,TL-033,220,Jharkhand,Equipment Failure,9.6,173.0,6,5,1.6,0.76,36.4,82.3,15
2024-01-28 04:00:00,TL-007,220,Odisha,Overloading,0.1,208.4,4,1,1.3,0.79,29.8,115.4,21
2023-05-28 20:00:00,TL-025,765,Sikkim,Bird/Animal,0.0,161.1,20,5,0.8,0.11,33.7,74.1,23
2023-07-30 14:00:00,TL-033,400,Sikkim,Lightning,2.8,236.2,14,7,6.4,1.78,21.5,77.9,14
2023-11-18 14:00:00,TL-044,400,Odisha,Overloading,1.2,104.2,14,11,3.6,0.76,12.7,97.2,14
2024-11-10 08:00:00,TL-048,765,Jharkhand,Lightning,2.5,176.3,8,11,2.1,0.44,21.8,90.2,28
2023-11-26 16:00:00,TL-006,765,Jharkhand,Unknown,14.9,176.4,16,11,2.0,0.08,16.4,43.8,29
2023-06-29 01:00:00,TL-021,220,Odisha,Unknown,6.1,154.6,1,6,6.2,11.22,21.6,77.0,8
2023-12-26 11:00:00,TL-036,765,West Bengal,Overloading,1.4,178.6,11,12,2.0,0.07,24.8,69.7,28
2023-11-08 07:00:00,TL-033,400,Jharkhand,Bird/Animal,0.1,170.2,7,11,8.5,1.32,20.8,71.7,19
2023-12-04 02:00:00,TL-021,220,West Bengal,Overloading,1.9,219.6,2,12,0.4,0.05,22.5,107.1,26
2023-09-26 09:00:00,TL-039,400,West Bengal,Tree Contact,0.7,192.5,9,9,11.2,0.71,12.0,76.1,25
2023-08-04 21:00:00,TL-033,765,Jharkhand,Lightning,0.9,217.9,21,8,7.4,1.81,20.9,86.6,19
2024-05-01 11:00:00,TL-042,220,Odisha,Tree Contact,0.1,119.7,11,5,2.5,0.02,36.0,90.2,16
2024-12-16 19:00:00,TL-021,220,Jharkhand,Equipment Failure,4.9,118.6,19,12,0.5,0.47,21.0,64.3,26
2023-11-08 19:00:00,TL-020,765,Odisha,Tree Contact,0.1,159.6,19,11,0.7,1.47,16.2,57.2,5
2023-09-25 15:00:00,TL-020,400,Jharkhand,Tree Contact,7.1,232.7,15,9,6.1,14.2,17.0,69.1,18
2024-09-24 06:00:00,TL-050,400,West Bengal,Lightning,0.6,302.0,6,9,11.9,20.23,12.3,80.3,13
2024-08-04 07:00:00,TL-012,400,Sikkim,Tree Contact,0.5,196.4,7,8,6.1,10.57,19.4,63.4,12
2024-03-25 18:00:00,TL-043,765,Odisha,Equipment Failure,4.0,249.5,18,3,1.4,0.07,31.4,73.6,3
2023-09-30 05:00:00,TL-040,400,Jharkhand,Equipment Failure,0.9,249.7,5,9,6.8,3.84,16.0,38.8,28
2024-01-23 12:00:00,TL-035,400,Sikkim,Human Error,0.2,148.7,12,1,0.6,0.77,29.8,75.3,1
2023-07-05 18:00:00,TL-038,400,Odisha,Lightning,3.5,196.3,18,7,5.1,1.26,20.7,57.4,3
2024-05-07 20:00:00,TL-013,400,Sikkim,Unknown,0.5,237.3,20,5,4.4,0.51,38.2,56.9,26
2024-06-25 19:00:00,TL-001,400,Odisha,Tree Contact,3.5,191.5,19,6,7.3,5.92,21.8,92.6,9
2024-12-19 00:00:00,TL-025,400,Odisha,Overloading,1.5,168.0,0,12,0.2,1.74,23.3,69.3,19
2024-07-26 01:00:00,TL-021,765,West Bengal,Equipment Failure,7.7,177.4,1,7,9.1,11.76,23.8,64.4,23
2023-03-04 16:00:00,TL-005,400,Jharkhand,Bird/Animal,0.9,130.0,16,3,1.4,3.14,34.7,81.0,28
2023-11-11 20:00:00,TL-014,400,West Bengal,Lightning,1.6,154.4,20,11,10.8,4.16,22.5,88.2,18
2023-08-19 19:00:00,TL-024,400,Odisha,Tree Contact,0.7,137.6,19,8,7.9,1.81,11.1,89.7,8
2024-11-12 04:00:00,TL-019,400,Sikkim,Equipment Failure,0.0,180.6,4,11,0.0,0.84,13.9,60.7,10
2023-02-19 09:00:00,TL-050,220,West Bengal,Equipment Failure,10.2,235.4,9,2,0.1,0.1,35.7,67.1,19
2023-06-23 02:00:00,TL-041,400,Jharkhand,Equipment Failure,1.3,174.5,2,6,5.5,5.1,27.6,83.4,2
2024-02-05 13:00:00,TL-024,220,Odisha,Tree Contact,2.4,127.6,13,2,1.2,0.5,23.7,85.1,26
2023-10-11 20:00:00,TL-032,400,Odisha,Equipment Failure,18.2,139.7,20,10,3.0,0.51,15.9,85.8,13
2023-12-06 03:00:00,TL-030,400,West Bengal,Equipment Failure,0.0,193.5,3,12,0.4,1.36,22.7,82.5,25
2024-02-25 09:00:00,TL-014,220,Bihar,Lightning,0.2,168.9,9,2,1.8,0.16,34.7,57.8,22
2023-01-06 22:00:00,TL-009,400,Odisha,Lightning,0.9,102.2,22,1,4.9,0.12,24.4,56.9,3
2024-05-27 01:00:00,TL-040,400,Jharkhand,Equipment Failure,4.6,165.9,1,5,0.6,0.45,31.8,84.8,17
2024-01-08 20:00:00,TL-020,400,Odisha,Equipment Failure,22.5,251.0,20,1,2.4,0.38,23.8,72.2,22
2023-01-02 01:00:00,TL-035,765,West Bengal,Equipment Failure,4.3,243.2,1,1,3.7,0.9,33.1,72.3,23
2023-05-05 13:00:00,TL-004,220,Odisha,Lightning,1.4,165.4,13,5,0.6,0.25,36.7,54.1,25
2024-09-07 05:00:00,TL-036,400,West Bengal,Equipment Failure,6.7,152.0,5,9,10.1,37.14,10.4,73.6,14
2024-12-17 22:00:00,TL-004,220,Jharkhand,Tree Contact,6.7,218.3,22,12,1.1,0.06,23.0,38.5,1
2023-09-18 15:00:00,TL-047,765,West Bengal,Equipment Failure,0.2,174.6,15,9,5.4,0.76,18.0,59.7,5
2023-09-20 12:00:00,TL-023,400,Bihar,Lightning,4.3,234.5,12,9,13.0,16.97,12.8,63.1,1
2024-01-14 03:00:00,TL-028,765,Odisha,Equipment Failure,0.0,272.1,3,1,0.4,0.02,29.4,79.5,6
2024-10-29 21:00:00,TL-008,400,Sikkim,Tree Contact,14.8,154.0,21,10,1.5,0.35,21.0,83.8,21
2023-10-15 15:00:00,TL-035,220,West Bengal,Lightning,0.2,231.4,15,10,2.3,0.23,13.8,75.1,9
2024-02-25 02:00:00,TL-035,220,West Bengal,Equipment Failure,4.2,290.3,2,2,0.3,0.34,33.8,42.7,25
2024-03-18 04:00:00,TL-028,400,Jharkhand,Overloading,0.7,81.9,4,3,1.6,2.58,30.5,106.2,23
2023-08-31 21:00:00,TL-020,220,Sikkim,Tree Contact,15.9,227.2,21,8,7.6,10.73,14.1,84.2,13
2023-04-21 15:00:00,TL-016,400,West Bengal,Bird/Animal,0.7,201.8,15,4,3.2,1.35,36.9,60.6,15
2023-02-27 08:00:00,TL-014,400,West Bengal,Unknown,0.1,209.0,8,2,2.4,0.84,29.9,53.1,6
2024-05-05 18:00:00,TL-015,220,Jharkhand,Lightning,1.7,154.1,18,5,3.3,1.1,30.6,82.9,23
2023-03-15 15:00:00,TL-012,400,West Bengal,Unknown,1.1,202.0,15,3,1.4,1.81,33.6,71.3,19
2023-06-16 12:00:00,TL-050,765,West Bengal,Lightning,0.5,243.6,12,6,6.2,36.2,26.2,95.1,15
2023-01-28 00:00:00,TL-038,400,Bihar,Equipment Failure,2.7,231.3,0,1,6.5,0.69,28.2,72.3,1
2023-09-15 06:00:00,TL-027,400,Sikkim,Tree Contact,2.6,192.2,6,9,5.4,3.84,19.3,91.5,20
2023-07-29 12:00:00,TL-048,220,West Bengal,Human Error,1.4,210.9,12,7,7.2,11.97,22.1,78.5,28
2023-07-08 23:00:00,TL-045,220,Jharkhand,Human Error,4.8,125.4,23,7,15.0,9.07,22.2,93.4,16
2023-02-08 23:00:00,TL-026,220,Jharkhand,Bird/Animal,1.9,250.7,23,2,2.3,2.25,27.4,67.0,28
2023-05-29 09:00:00,TL-019,400,Bihar,Tree Contact,11.8,179.6,9,5,8.8,0.2,34.1,80.8,14
2024-05-28 16:00:00,TL-016,400,West Bengal,Tree Contact,0.4,181.8,16,5,2.5,0.7,39.5,62.3,6
2023-02-21 13:00:00,TL-023,220,Bihar,Human Error,7.0,231.9,13,2,1.0,0.15,27.1,46.9,17
2023-11-12 22:00:00,TL-016,220,West Bengal,Tree Contact,4.0,210.1,22,11,15.0,0.04,18.6,85.7,18
2024-07-19 12:00:00,TL-043,400,Jharkhand,Lightning,1.3,330.7,12,7,11.7,5.99,22.8,89.0,23
2023-07-24 09:00:00,TL-030,220,Sikkim,Tree Contact,1.8,165.9,9,7,6.9,44.21,24.3,58.9,14
2024-02-09 21:00:00,TL-021,400,Sikkim,Equipment Failure,1.2,336.2,21,2,8.2,1.75,30.1,84.0,23
2024-11-11 13:00:00,TL-045,400,Bihar,Bird/Animal,2.7,138.1,13,11,7.1,0.24,17.6,69.7,28
2023-05-25 19:00:00,TL-022,400,West Bengal,Lightning,0.4,179.0,19,5,7.2,0.09,30.4,77.1,1
2024-08-02 09:00:00,TL-004,220,West Bengal,Overloading,2.8,159.4,9,8,7.4,4.36,23.3,111.3,8
2024-11-27 21:00:00,TL-025,765,Bihar,Lightning,1.5,89.1,21,11,1.7,0.33,19.9,74.7,6
2023-08-27 22:00:00,TL-019,220,Odisha,Equipment Failure,1.4,224.8,22,8,10.6,3.25,16.7,77.4,27
2024-08-17 22:00:00,TL-013,400,Odisha,Bird/Animal,1.7,217.1,22,8,5.3,6.86,14.2,48.7,29
2023-08-03 14:00:00,TL-002,220,Bihar,Tree Contact,6.1,156.9,14,8,5.5,1.3,23.6,88.5,14
2023-05-03 13:00:00,TL-009,400,Jharkhand,Lightning,2.6,247.2,13,5,1.0,0.39,37.1,68.5,18
2024-07-30 00:00:00,TL-024,765,West Bengal,Tree Contact,1.3,143.1,0,7,6.5,19.33,14.9,84.8,14
2024-02-16 08:00:00,TL-013,400,Jharkhand,Lightning,0.4,151.4,8,2,6.4,0.61,32.3,90.6,24
2023-07-24 16:00:00,TL-046,220,Odisha,Overloading,0.4,205.9,16,7,6.0,3.16,21.6,100.8,13
2023-10-23 03:00:00,TL-030,400,Sikkim,Overloading,0.8,198.3,3,10,2.8,0.2,15.0,109.1,4
2024-11-24 11:00:00,TL-033,220,West Bengal,Lightning,2.4,146.5,11,11,2.3,3.64,15.0,54.3,6
2024-08-14 00:00:00,TL-035,400,Sikkim,Lightning,1.1,126.2,0,8,13.1,0.39,17.1,91.5,8
2023-11-05 04:00:00,TL-039,220,Jharkhand,Equipment Failure,13.2,254.8,4,11,3.7,2.71,13.7,53.5,19
2023-11-13 05:00:00,TL-027,400,Sikkim,Unknown,0.9,125.1,5,11,9.2,0.18,15.8,63.3,13
2024-04-24 02:00:00,TL-011,220,Sikkim,Unknown,0.5,282.8,2,4,0.3,1.53,37.6,94.7,20
2024-09-02 16:00:00,TL-012,400,West Bengal,Bird/Animal,0.1,207.3,16,9,6.5,1.01,15.0,80.7,26
2023-02-26 03:00:00,TL-048,220,Jharkhand,Equipment Failure,6.4,213.3,3,2,2.2,0.29,29.6,63.6,23
2024-03-04 18:00:00,TL-027,400,Jharkhand,Lightning,0.0,270.5,18,3,2.8,0.72,32.7,58.0,14
2023-05-25 18:00:00,TL-006,220,Odisha,Equipment Failure,1.5,162.5,18,5,3.9,2.15,28.8,84.0,23
2023-02-05 04:00:00,TL-015,220,Odisha,Equipment Failure,8.9,268.9,4,2,5.8,0.27,33.4,80.8,21
2024-08-04 10:00:00,TL-031,400,Bihar,Overloading,0.8,225.0,10,8,14.9,2.78,19.7,97.2,9
2024-02-28 18:00:00,TL-023,765,Bihar,Overloading,0.7,212.2,18,2,1.9,2.23,32.9,74.7,11
2023-10-11 20:00:00,TL-022,400,West Bengal,Lightning,4.8,282.7,20,10,2.4,1.52,10.3,71.3,29
2024-03-12 20:00:00,TL-007,220,Odisha,Tree Contact,9.1,247.0,20,3,0.9,0.67,37.3,78.6,18
2024-02-09 05:00:00,TL-017,400,Odisha,Equipment Failure,2.0,310.5,5,2,3.2,0.32,33.3,73.1,17
2023-08-26 09:00:00,TL-037,400,Sikkim,Tree Contact,2.7,170.4,9,8,5.8,8.31,14.2,62.4,29
2024-01-05 10:00:00,TL-012,220,Bihar,Lightning,1.3,285.3,10,1,6.5,0.4,26.6,70.5,4
2024-10-25 20:00:00,TL-036,400,Jharkhand,Equipment Failure,1.3,244.9,20,10,5.1,2.57,19.6,83.6,19
2024-05-16 10:00:00,TL-044,400,Bihar,Equipment Failure,2.0,169.6,10,5,1.5,1.3,27.3,54.5,21
2023-02-11 09:00:00,TL-032,400,Jharkhand,Lightning,0.1,257.3,9,2,1.8,2.34,31.5,79.5,5
2023-10-07 12:00:00,TL-036,220,Odisha,Tree Contact,6.9,97.5,12,10,5.7,2.19,17.4,83.7,21
2023-05-10 03:00:00,TL-010,400,Jharkhand,Equipment Failure,1.0,181.9,3,5,0.5,1.6,28.1,69.8,19
2024-08-25 11:00:00,TL-029,220,West Bengal,Lightning,0.2,79.0,11,8,6.9,6.74,16.8,70.2,16
2024-03-23 12:00:00,TL-041,765,Jharkhand,Tree Contact,2.3,191.9,12,3,2.6,0.32,33.4,62.0,6
2024-06-11 06:00:00,TL-021,400,Jharkhand,Overloading,1.1,230.3,6,6,6.4,0.5,23.4,103.0,10
2023-01-02 23:00:00,TL-042,400,Odisha,Tree Contact,0.7,262.6,23,1,0.1,4.3,25.9,68.4,17
2024-05-24 19:00:00,TL-009,765,Odisha,Tree Contact,1.3,204.3,19,5,2.9,0.9,28.2,64.5,24
2024-12-07 21:00:00,TL-038,765,Sikkim,Tree Contact,14.7,287.3,21,12,2.6,0.35,20.2,62.4,26
2023-06-25 08:00:00,TL-005,400,Odisha,Bird/Animal,1.4,273.7,8,6,7.8,0.29,22.3,70.0,7
2024-09-19 09:00:00,TL-043,400,West Bengal,Bird/Animal,1.3,245.3,9,9,5.7,2.8,17.1,64.6,23
2023-05-18 12:00:00,TL-004,765,Odisha,Tree Contact,3.0,247.4,12,5,1.1,0.67,34.2,55.6,16
2024-09-21 10:00:00,TL-004,765,Odisha,Lightning,0.6,325.5,10,9,8.3,20.77,18.8,91.4,19
2023-02-09 22:00:00,TL-008,220,Bihar,Tree Contact,13.7,264.1,22,2,5.5,1.3,28.2,64.7,1
2023-09-08 09:00:00,TL-023,220,West Bengal,Lightning,1.0,176.3,9,9,8.9,12.67,17.8,80.5,19
2024-03-06 17:00:00,TL-034,400,Jharkhand,Lightning,0.2,223.2,17,3,3.5,2.01,32.4,91.6,20
2023-05-07 02:00:00,TL-023,400,Odisha,Unknown,3.0,219.5,2,5,5.7,0.08,32.8,70.2,1
2023-08-18 01:00:00,TL-043,765,Odisha,Equipment Failure,26.9,246.9,1,8,8.8,11.68,19.8,76.3,13
2024-09-19 05:00:00,TL-003,220,Odisha,Lightning,0.5,270.2,5,9,5.0,28.22,17.8,102.0,28
2023-10-05 23:00:00,TL-031,400,Odisha,Overloading,0.6,180.6,23,10,1.9,0.61,17.1,96.5,26
2023-03-14 11:00:00,TL-007,220,Jharkhand,Lightning,1.5,267.7,11,3,2.8,0.01,38.9,39.7,8
2024-09-11 16:00:00,TL-045,400,Bihar,Equipment Failure,33.2,129.2,16,9,8.3,0.67,17.8,54.8,12
2023-05-10 08:00:00,TL-001,400,West Bengal,Human Error,0.9,127.2,8,5,4.0,2.88,34.0,77.8,15
2024-01-11 03:00:00,TL-035,220,West Bengal,Unknown,3.9,90.7,3,1,1.9,0.52,26.1,74.0,3
2024-02-04 18:00:00,TL-031,220,Sikkim,Overloading,1.1,216.0,18,2,0.8,0.12,32.8,80.2,15
2023-12-07 10:00:00,TL-045,220,Bihar,Tree Contact,1.8,165.9,10,12,0.0,2.28,21.7,58.0,12
2023-11-26 06:00:00,TL-037,400,Bihar,Human Error,0.3,206.3,6,11,1.6,0.42,17.8,88.3,9
2023-07-01 00:00:00,TL-003,765,Odisha,Equipment Failure,4.3,117.0,0,7,5.7,30.4,29.8,85.9,14
2024-08-07 02:00:00,TL-048,220,Bihar,Overloading,2.5,147.0,2,8,11.0,0.86,18.5,106.2,29
2023-03-24 23:00:00,TL-012,220,Sikkim,Equipment Failure,0.4,181.8,23,3,1.5,0.59,34.5,88.8,6
2024-06-18 14:00:00,TL-003,400,Bihar,Lightning,1.2,163.3,14,6,7.1,8.65,24.5,76.4,9
2023-03-17 06:00:00,TL-017,765,West Bengal,Lightning,1.3,168.3,6,3,0.2,0.73,31.8,61.1,14
2024-05-12 10:00:00,TL-038,400,Jharkhand,Human Error,0.3,186.9,10,5,4.4,1.05,37.4,85.4,4
2024-07-01 13:00:00,TL-006,400,West Bengal,Equipment Failure,4.3,148.0,13,7,6.1,3.59,22.9,81.8,23
2023-03-31 22:00:00,TL-047,220,Bihar,Tree Contact,3.9,258.8,22,3,1.6,0.2,35.7,63.9,29
2023-05-28 13:00:00,TL-041,400,Jharkhand,Overloading,0.6,234.3,13,5,5.9,0.63,31.8,68.0,3
2023-12-19 10:00:00,TL-042,400,Jharkhand,Tree Contact,1.7,234.6,10,12,1.3,0.01,23.1,65.0,20
2023-12-18 07:00:00,TL-001,400,Sikkim,Lightning,2.4,121.3,7,12,2.5,0.0,23.9,78.0,9
2023-12-06 21:00:00,TL-034,220,Jharkhand,Human Error,1.6,180.3,21,12,0.4,0.39,15.3,77.8,6
2023-01-17 16:00:00,TL-007,400,Jharkhand,Lightning,1.2,338.7,16,1,6.1,0.77,32.5,68.0,19
2023-10-29 03:00:00,TL-041,400,Jharkhand,Equipment Failure,1.4,201.2,3,10,13.4,0.42,18.9,62.1,2
2024-09-01 12:00:00,TL-010,400,Sikkim,Lightning,0.4,218.8,12,9,5.1,14.76,13.0,62.9,11
2024-08-16 19:00:00,TL-007,400,Bihar,Overloading,0.0,177.6,19,8,7.2,9.72,17.8,102.0,11
2024-08-01 01:00:00,TL-027,765,Sikkim,Equipment Failure,6.5,261.6,1,8,6.4,13.04,21.4,75.3,23
2024-06-05 07:00:00,TL-042,765,Jharkhand,Lightning,5.5,237.1,7,6,7.6,20.6,29.4,95.6,18
2024-11-21 07:00:00,TL-014,400,Bihar,Tree Contact,1.0,119.5,7,11,3.9,2.62,15.9,49.8,14
2023-11-29 15:00:00,TL-025,400,Bihar,Overloading,3.0,180.7,15,11,1.1,1.11,18.8,68.2,18
2023-08-24 08:00:00,TL-020,400,Odisha,Lightning,3.1,126.2,8,8,9.4,16.27,17.0,86.6,4
2023-06-21 11:00:00,TL-033,220,Jharkhand,Unknown,0.9,208.4,11,6,10.8,4.73,26.2,75.9,28
2023-12-27 01:00:00,TL-014,220,West Bengal,Equipment Failure,14.4,186.2,1,12,1.0,0.01,21.7,70.0,3
2023-11-05 21:00:00,TL-022,400,Sikkim,Tree Contact,2.9,173.9,21,11,2.4,0.49,16.1,69.9,3
2024-12-10 15:00:00,TL-001,220,Sikkim,Unknown,2.4,237.8,15,12,2.9,0.78,27.8,68.7,24
2024-02-20 06:00:00,TL-049,400,Jharkhand,Tree Contact,1.5,123.8,6,2,2.5,0.86,31.7,56.3,28
2023-07-02 14:00:00,TL-030,400,Odisha,Equipment Failure,3.4,224.0,14,7,8.1,7.65,23.3,52.9,7
2023-06-20 08:00:00,TL-034,220,Jharkhand,Tree Contact,0.7,279.2,8,6,7.5,14.03,21.5,45.2,9
2023-06-09 08:00:00,TL-027,400,Sikkim,Equipment Failure,2.3,207.6,8,6,8.2,17.79,21.2,73.2,2
2024-08-22 14:00:00,TL-040,400,Sikkim,Equipment Failure,8.4,261.8,14,8,8.7,23.13,17.5,75.1,12
2023-04-21 13:00:00,TL-034,400,West Bengal,Equipment Failure,0.1,152.4,13,4,2.1,1.16,30.9,53.1,25
2024-08-31 21:00:00,TL-046,765,West Bengal,Tree Contact,19.2,224.5,21,8,8.0,6.04,15.7,61.5,25
2023-05-04 07:00:00,TL-011,400,Sikkim,Lightning,2.7,174.2,7,5,0.9,0.5,33.6,79.8,15
2024-06-04 22:00:00,TL-016,400,West Bengal,Lightning,1.0,194.6,22,6,5.3,19.34,32.8,50.2,17
2023-09-21 00:00:00,TL-015,400,Bihar,Equipment Failure,26.4,168.0,0,9,6.5,17.78,11.2,76.3,16
2023-01-11 17:00:00,TL-007,400,Sikkim,Bird/Animal,0.6,285.3,17,1,3.2,0.04,24.3,83.7,17
2023-07-16 00:00:00,TL-044,400,West Bengal,Tree Contact,0.1,170.9,0,7,5.6,2.5,17.0,38.9,2
2024-11-29 19:00:00,TL-019,400,Odisha,Tree Contact,0.9,209.2,19,11,1.5,1.2,19.5,84.9,22
2024-09-05 16:00:00,TL-022,220,Sikkim,Unknown,4.3,242.2,16,9,7.1,4.35,18.7,71.9,14
2024-02-27 11:00:00,TL-046,220,West Bengal,Overloading,1.5,199.1,11,2,0.1,0.33,33.3,75.7,23
2024-07-19 02:00:00,TL-011,220,Jharkhand,Overloading,0.9,198.4,2,7,5.5,1.08,26.5,104.7,29
2024-02-18 03:00:00,TL-035,765,West Bengal,Equipment Failure,7.4,177.9,3,2,1.4,0.04,29.6,60.9,17
2023-03-02 07:00:00,TL-045,400,Sikkim,Equipment Failure,6.5,165.6,7,3,5.6,1.52,31.6,63.2,12
2024-11-01 04:00:00,TL-017,220,Sikkim,Overloading,4.7,203.3,4,11,2.2,1.28,17.8,117.6,21
2024-02-25 08:00:00,TL-043,400,Bihar,Tree Contact,2.1,112.5,8,2,7.4,3.81,35.9,67.1,26
2023-06-17 17:00:00,TL-042,400,Jharkhand,Lightning,1.0,192.6,17,6,6.5,21.65,26.1,75.3,13
2024-11-10 05:00:00,TL-021,400,Jharkhand,Equipment Failure,17.2,205.8,5,11,1.6,0.01,14.9,72.7,11
2024-10-24 01:00:00,TL-047,400,Odisha,Overloading,0.5,188.1,1,10,8.3,1.47,15.3,104.4,17
2024-10-28 20:00:00,TL-027,220,West Bengal,Lightning,0.4,233.2,20,10,3.4,0.36,20.7,80.2,5
2024-02-12 08:00:00,TL-031,220,Sikkim,Bird/Animal,0.0,240.8,8,2,5.9,0.36,32.8,86.4,28
2024-06-08 01:00:00,TL-006,765,Sikkim,Unknown,0.0,210.0,1,6,10.7,1.81,31.1,76.6,22
2023-08-13 11:00:00,TL-042,400,West Bengal,Lightning,1.7,293.4,11,8,9.4,18.9,17.3,71.8,4
2023-05-20 23:00:00,TL-020,400,Sikkim,Overloading,2.6,162.4,23,5,0.4,0.55,30.9,86.1,12
2023-10-19 20:00:00,TL-025,400,Odisha,Bird/Animal,1.1,270.7,20,10,0.7,0.27,19.5,79.1,28
2023-11-17 04:00:00,TL-046,400,Odisha,Equipment Failure,20.6,252.3,4,11,0.7,0.13,17.1,87.2,24
2023-10-11 19:00:00,TL-021,400,West Bengal,Human Error,1.2,208.5,19,10,3.2,0.64,12.7,76.7,22
2024-06-18 23:00:00,TL-004,220,Bihar,Equipment Failure,8.4,243.4,23,6,5.1,0.41,22.8,76.4,19
2023-04-29 15:00:00,TL-026,400,Jharkhand,Bird/Animal,1.9,177.1,15,4,1.0,1.38,32.1,66.0,3
2024-05-27 17:00:00,TL-020,400,Odisha,Overloading,0.7,193.3,17,5,0.9,0.59,30.7,99.7,9
2023-05-10 00:00:00,TL-029,220,Jharkhand,Lightning,1.2,163.8,0,5,0.5,0.23,32.2,78.7,26
2024-11-07 22:00:00,TL-039,400,Bihar,Bird/Animal,0.5,144.6,22,11,2.2,2.46,15.9,62.6,10
2023-07-05 18:00:00,TL-026,220,West Bengal,Lightning,2.1,229.2,18,7,8.6,12.47,22.6,66.3,17
2023-09-17 05:00:00,TL-034,765,West Bengal,Equipment Failure,5.0,151.3,5,9,7.3,3.0,13.4,61.6,6
2023-03-22 20:00:00,TL-001,400,Jharkhand,Human Error,6.0,174.3,20,3,0.8,0.66,38.0,78.3,18
2024-05-18 03:00:00,TL-047,220,West Bengal,Equipment Failure,19.2,170.3,3,5,1.6,0.19,36.0,70.8,6
2024-10-25 09:00:00,TL-011,400,Jharkhand,Unknown,7.6,141.4,9,10,1.6,0.32,13.3,68.9,16
2024-07-10 14:00:00,TL-038,400,Odisha,Overloading,0.8,191.1,14,7,6.7,7.39,22.4,97.9,1
2023-09-17 23:00:00,TL-005,400,Sikkim,Tree Contact,4.5,182.5,23,9,5.4,8.29,18.6,62.0,2
2024-01-10 22:00:00,TL-017,400,Sikkim,Lightning,1.1,154.3,22,1,1.2,1.87,23.3,75.1,29
2024-08-02 05:00:00,TL-016,400,Odisha,Equipment Failure,1.4,176.4,5,8,10.0,3.59,20.9,55.7,27
2024-02-06 16:00:00,TL-014,220,Bihar,Human Error,0.7,168.4,16,2,3.2,0.56,31.8,43.3,21
2023-09-04 12:00:00,TL-021,220,West Bengal,Bird/Animal,0.9,77.9,12,9,11.3,13.41,10.5,87.1,18
2024-04-04 00:00:00,TL-029,400,Jharkhand,Human Error,0.6,168.8,0,4,0.1,0.25,39.2,92.0,2
2024-09-27 09:00:00,TL-050,220,Odisha,Tree Contact,1.2,166.5,9,9,6.8,1.19,13.0,77.1,17
2023-10-07 04:00:00,TL-017,220,Bihar,Equipment Failure,9.0,152.7,4,10,3.8,0.47,14.4,44.1,21
